Designação,Nome,Endereço,Bairro,CRE,Atividade,Telefones,Link cartela,GlobalID,Data_Inauguracao,Designacao_num,Nome_abrev,Cod_microarea_SME
625502,CIEP Zumbi dos Palmares,"Rua Arnaldo Guinle, S/Nº",Coelho Neto,6,CIEP,3837-8428,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11617&cmd=load,{2FF96C28-851D-4E8B-8C49-09EDE2DCD9C2},,625.502,CIEP Zumbi dos Palmares,6.7
204501,CIEP Presidente Tancredo Neves,"Rua do Catete, 77",Catete,2,CIEP,2205-8905,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10808&cmd=load,{5B95A216-1096-4ED0-92FC-AF9D454272C9},,204.501,CIEP Pres. Tancredo Neves,2.2
102001,Escola Municipal Celestino da Silva,"Rua do Lavradio, 56",Centro,1,Escola Municipal,2232-9480,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11233&cmd=load,{2D3A545F-E107-4FC4-8A66-7B5D7517C37B},,102.001,EM Celestino da Silva,1.7
208012,Escola Municipal Orsina da Fonseca,"Rua São Francisco Xavier, 95",Tijuca,2,Escola Municipal,2569-0266,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10856&cmd=load,{6CB7DB78-2133-41A0-9DBF-1E427BB46B78},,208.012,EM Orsina da Fonseca,2.15
208501,CIEP Samuel Wainer,"Av Heitor Beltrão, S/Nº",Tijuca,2,CIEP,2234-4383,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11561&cmd=load,{DEC1F901-7480-4ABE-9D69-13D82BAB7C29},,208.501,CIEP Samuel Wainer,2.15
209501,CIEP Presidente Salvador Allende,"Rua Armando Albuquerque, S/Nº",Vila Isabel,2,CIEP,2577-4161,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10893&cmd=load,{6A97D146-B64F-4EC5-8792-D07BAA1AE0CB},,209.501,CIEP Pres. Salvador Allende,2.17
209009,Escola Municipal República Argentina,"Boulevard 28 de Setembro, 125",Vila Isabel,2,Escola Municipal,2568-4918,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10876&cmd=load,{69F99FB9-ED0F-426D-AC72-CE6F5C58184F},,209.009,EM Repúp. Argentina,2.15
206005,Escola Municipal George Pfisterer,"Pça. N. S. Auxiliadora, S/Nº",Leblon,2,Escola Municipal,2274-4497,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10824&cmd=load,{99DCEF6B-481D-4568-B0C6-09574DAF1276},,206.005,EM George Pfisterer,2.5
206502,CIEP Nação Rubro Negra,"Pça. Nossa Senhora Auxiliadora, S/Nº",Leblon,2,CIEP,2259-1048,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10844&cmd=load,{25B5BB14-D99B-4B5F-A7EE-5C2DD7A8DC07},,206.502,CIEP Nação Rubro Negra,2.5
204502,CIEP Presidente Agostinho Neto,"Rua Visconde Silva, S/Nº",Humaitá,2,CIEP,2286-0449,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10809&cmd=load,{F861C3A7-116F-47AB-A08F-5FB33890F2F4},,204.502,CIEP Pres. Agostinho Neto,2.6
734502,CIEP João Batista dos Santos,"Rua Edgar Werneck, 1.565",Cidade de Deus,7,CIEP,2445-0012,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11940&cmd=load,{F25E89D9-9219-4514-848C-BD83380A9273},,734.502,CIEP João Batista dos Santos,7.14
734007,Escola Municipal Alberto Rangel,"Rua José de Arimatéia, S/Nº",Cidade de Deus,7,Escola Municipal,2445-2275,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11931&cmd=load,{AC3D21B6-6341-431F-9783-2CF881661473},,734.007,EM Alberto Rangel,7.15
716052,Escola Municipal Rosa do Povo,"Rua Bogari, 65",Taquara,7,Escola Municipal,3412-6931,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11651&cmd=load,{08B5E717-306B-42E2-83C3-CBA61F283643},,716.052,EM Rosa do Povo,7.4
101004,Escola Municipal Benjamim Constant,"Pça. Marechal Hermes, S/Nº",Santo Cristo,1,Escola Municipal,2263-3188,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11225&cmd=load,{9CCF6621-5AE6-4E04-9B09-259CC0B0A104},,101.004,EM Benjamim Constant,1.5
101007,Escola Municipal Marechal Mascarenhas de Moraes,"Rua Carlos Seidl , 20",Caju,1,Escola Municipal,2580-3381,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11228&cmd=load,{56C3898E-74C7-4CAD-B5F8-87F751C2C8A4},,101.007,EM Mal. Mascarenhas de Moraes,1.1
121001,Escola Municipal Joaquim Manuel de Macedo,"Rua Padre Juvenal, 74",Paquetá,1,Escola Municipal,3397-0120,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11549&cmd=load,{3F66524A-44FB-40CB-B146-EA8FE13BEA8B},30/12/2012 22:00,121.001,EM Joaquim Manuel de Macedo,1.12
204011,Escola Municipal Joaquim Nabuco,"Rua Dona Mariana, 148",Botafogo,2,Escola Municipal,2539-8600,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10799&cmd=load,{9CFEAD85-A6F1-4330-A1AC-B691CE66C869},,204.011,EM Joaquim Nabuco,2.1
204014,Escola Municipal Presidente Arthur da Costa e Silva,"Rua Editor José Olympio, 257",Botafogo,2,Escola Municipal,2266-7909,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10802&cmd=load,{C3AFBDE6-F733-4B00-AE16-61C57734910F},,204.014,EM Pres. Arthur da Costa e Silva,2.1
204017,Escola Municipal Joaquim Abílio Borges,"Rua Humaitá, 19",Humaitá,2,Escola Municipal,2539-5308,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10805&cmd=load,{9E470E19-469D-4C38-9E3D-B3FDFE5B8A28},,204.017,EM Joaquim Abílio Borges,2.1
206008,Escola Municipal Pedro Ernesto,"Av. Prof. Abelardo Lobo, 5",Lagoa,2,Escola Municipal,2538-2789,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10827&cmd=load,{C9792789-5CFE-4F0C-B716-A676701724E9},,206.008,EM Pedro Ernesto,2.6
208004,Escola Municipal Francisco Cabrita,"Av. Mello Mattos, 34 - Fundos",Tijuca,2,Escola Municipal,2567-0976,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10848&cmd=load,{5D0E78A7-DE0C-471B-8AC9-891BCE8DCF11},,208.004,EM Francisco Cabrita,2.12
208009,Escola Municipal General Euclydes de Figueiredo,"Rua Alzira Brandão, 500",Tijuca,2,Escola Municipal,2264-5395,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10853&cmd=load,{4E6F8C8F-0CFB-4C66-A363-F11145BF8265},,208.009,EM Gal. Euclydes de Figueiredo,2.15
209003,Escola Especial Municipal Francisco de Castro,"Av. Paula e Souza, S/Nº",Maracanã,2,Escola Especial Municipal,2568-4045,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10870&cmd=load,{F7CEDF8A-58C9-4011-A03E-FD0C6DDE3B66},,209.003,E.E.M. Francisco de Castro,2.15
209008,Escola Municipal Madrid,"Rua Maxwell, 8",Vila Isabel,2,Escola Municipal,2208-7594,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10875&cmd=load,{15028D43-0D0F-48BF-B131-1483631B9ABF},,209.008,EM Madrid,2.15
209024,Escola Municipal Duque de Caxias,"Rua Marechal Jofre, 74",Grajau,2,Escola Municipal,2576-4644,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10890&cmd=load,{056B44D4-9F17-46B0-9F59-0F066F714C11},,209.024,EM Duque de Caxias,2.14
227002,Escola Municipal Paula Brito,"Rua Dionéia, s/n",Rocinha,2,Escola Municipal,3322-3525,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10895&cmd=load,{6F71F73A-B2A5-4C5C-9321-C7D9517D2C8B},,227.002,EM Paula Brito,2.8
312001,Escola Municipal Oswaldo Cruz,"Av. dos Democráticos, 683",Higienópolis,3,Escola Municipal,3104-8256,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11482&cmd=load,{047EFFBE-8767-468F-AF32-C1B4354D5BEC},,312.001,EM Oswaldo Cruz,3.14
312002,Escola Municipal Alcide de Gasperi,"Rua Miraluz, 181",Higienópolis,3,Escola Municipal,2590-2940,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11483&cmd=load,{CE5AC347-E014-4D99-9803-CC030734597E},,312.002,EM Alcide de Gasperi,3.14
107001,Escola Municipal Gonçalves Dias,"Campo de São Cristovão, 115",São Cristovão,1,Escola Municipal,2580-7078,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11461&cmd=load,{976FA2DB-A80C-4194-9148-C33867C74846},,107.001,EM Gonçalves Dias,1.4
312005,Escola Municipal D. João VI,"Rua Darke de Matos, 166",Higienópolis,3,Escola Municipal,2290-2433,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11486&cmd=load,{AD207E39-ABB3-4DF3-9349-07278F1F2B1D},,312.005,EM D. João VI,3.14
312011,Escola Municipal Pernambuco,"Rua Conde de Azambuja, 579",Maria da Graça,3,Escola Municipal,2261-9865,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11492&cmd=load,{3588D674-6A78-4F3B-A2D6-C34DCE8CFE16},,312.011,EM Pernambuco,3.13
312016,Escola Municipal Ceará,"Rua Dona Emilia, 161",Inhauma,3,Escola Municipal,2229-7408,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11497&cmd=load,{7B3EDF82-EA87-496D-9463-33942536A3AB},,312.016,EM Ceará,3.19
312018,Escola Municipal Nicolau Antônio Taunay,"Rua Gimirim, S/Nº",Inhauma,3,Escola Municipal,2269-7547,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11499&cmd=load,{88CFDF70-2B11-4FCC-B452-30F6A18F3FC4},,312.018,EM Nicolau Antônio Taunay,3.19
312021,Escola Municipal Eurico Vilela,"Rua Lagoa Clara, S/Nº",Inhauma,3,Escola Municipal,3866-3521,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11502&cmd=load,{A85BC9EE-ADBD-4E91-B951-164A95438D4A},,312.021,EM Eurico Vilela,3.20
312023,Escola Municipal Joaquim Ribeiro,"Pça. Soldado Cosme dos Santos, 28",Inhauma,3,Escola Municipal,2229-0294,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11504&cmd=load,{58931C8B-A8C5-4B82-900C-9251F85745BD},,312.023,EM Joaquim Ribeiro,3.15
312031,Escola Municipal Eurico Salles,"Av. Pastor Martin Luther King, 3.416",Engenho da Rainha,3,Escola Municipal,2289-0148,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10904&cmd=load,{3BF3EFEB-091A-4D48-ADAC-69989C07AADB},,312.031,EM Eurico Salles,3.17
313011,Escola Municipal José Eduardo de Macedo Soares,"Rua Mário Piragibe, 41",Lins de Vasconcelos,3,Escola Municipal,2593-8629,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11848&cmd=load,{BDE7763C-1BF0-407C-8FC2-84230DCA5E93},,313.011,EM José Eduardo de Macedo Soares,3.4
313013,Escola Municipal Ministro Gama Filho,"Rua Eng. Eufrásio Borges, 14",Lins de Vasconcelos,3,Escola Municipal,2289-5694,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11845&cmd=load,{0E65AB10-C3C0-4C67-8016-4A0C18E907C6},,313.013,EM Ministro Gama Filho,3.5
313014,Escola Municipal Medeiros e Albuquerque,"Rua Bolívia, 62",Engenho Novo,3,Escola Municipal,2261-3307,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11844&cmd=load,{0405165D-6602-4810-B7CE-D1FD25B616B3},,313.014,EM Medeiros e Albuquerque,3.11
313024,Escola Municipal Acre,"Rua Santos Titara, 50",Todos os Santos,3,Escola Municipal,2289-2547,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11834&cmd=load,{C2588737-E3AE-45A5-B77E-C86ABFDE8B40},,313.024,EM Acre,3.4
313032,Escola Municipal Bolívar,"Rua José dos Reis, 466",Engenho de Dentro,3,Escola Municipal,3899-8395,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11826&cmd=load,{4FA73DD8-2EFF-49B6-A92C-997D6A60FBB5},,313.032,EM Bolívar,3.10
313023,Escola Municipal Honório Gurgel,"Rua José dos Reis, 707",Engenho de Dentro,3,Escola Municipal,2269-8245,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11835&cmd=load,{D9EBFD50-7938-4601-A301-D7632912E91D},,313.023,EM Honório Gurgel,3.10
313040,Escola Municipal Brigadeiro Faria Lima,"Rua Violeta, S/Nº",Água Santa,3,Escola Municipal,2595-5572,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11818&cmd=load,{900CAF09-0FA9-41E2-B85F-6075121E470B},,313.040,EM Brig. Faria Lima,3.7
313042,Escola Municipal Goiás,"Rua Goiás, 248",Encantado,3,Escola Municipal,2269-7945,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11816&cmd=load,{87F30C5F-901E-4062-908D-E432186906D5},,313.042,EM Goiás,3.8
313046,Escola Municipal República de El Salvador,"Rua Almeida Nogueira, 85",Piedade,3,Escola Municipal,2289-2442,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11812&cmd=load,{E8C34129-E474-4161-A271-CB259EB56C89},,313.046,EM Repúb. de El Salvador,3.7
313049,Escola Municipal Virgílio de Melo Franco,"Rua Eng. Clovis Daudt, 310",Piedade,3,Escola Municipal,3899-4811,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11809&cmd=load,{4B26402B-C525-4E2E-B242-2C2E94B69821},,313.049,EM Virgílio de Melo Franco,3.7
410003,Escola Municipal Ruy Barbosa,"Rua Aguiar Moreira, 652",Bonsucesso,4,Escola Municipal,2561-9281,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11265&cmd=load,{AE347BAD-5200-43BA-AF2B-C80BCA251688},,410.003,EM Ruy Barbosa,4.12
411004,Escola Municipal Leonor Coelho Pereira,"Av. N. S. da Penha, 599",Penha,4,Escola Municipal,2590-0640,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11370&cmd=load,{457250D3-B1AE-442C-A799-FF150BF791C2},,411.004,EM Leonor Coelho Pereira,4.16
411006,Escola Municipal Conde de Agrolongo,"Rua Conde de Agrolongo, 1.246",Penha,4,Escola Municipal,2564-9691,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11368&cmd=load,{0CDC6DA5-A19A-4CE4-8E5E-A99AC09D84F1},,411.006,EM Conde de Agrolongo,4.13
411011,Escola Municipal Professor Augusto Motta,"Rua Bento Cardoso, 140",Penha Circular,4,Escola Municipal,2590-2791,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11363&cmd=load,{3679EA34-9420-4DF2-A6C7-A0BA0C27916F},,411.011,EM Prof° Augusto Motta,4.19
411012,Escola Municipal João Marques dos Reis,"Pça. Saicã, 57",Penha Circular,4,Escola Municipal,3137-8490,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11362&cmd=load,{B79F6C73-DD39-4C7A-80AB-9F51CD7DF406},,411.012,EM João Marques dos Reis,4.19
411013,Escola Municipal Fernando Tude de Souza,"Pça. Saicã, 9",Penha Circular,4,Escola Municipal,3137-8407,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11479&cmd=load,{7D2AFEF8-FA18-437F-B110-3AEBA5E28459},,411.013,EM Fernando Tude de Souza,4.19
411018,Escola Municipal Professor Ary Quintella,"Rua Eng. Moreira Lima, 54",Penha Circular,4,Escola Municipal,3252-0014,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11357&cmd=load,{C801A730-9659-4CDE-ABB2-631D1FAB1961},,411.018,EM Prof° Ary Quintella,4.19
411017,Escola Municipal Ministro Afrânio Costa,"Pça. Esplanada, S/Nº",Penha Circular,4,Escola Municipal,2560-5750,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11358&cmd=load,{34CF7375-B88A-4C79-8C88-C657E6A3CF13},,411.017,EM Ministro Afrânio Costa,4.14
411023,Escola Municipal Ministro Plínio Casado,"Rua Pequeri, 237",Bráz de Pina,4,Escola Municipal,2485-4305,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11352&cmd=load,{88AE34C2-055B-4EB2-AC63-7F9A99890578},,411.023,EM Ministro Plínio Casado,4.19
431001,Escola Municipal Ary Barroso,"Rua Mendoza, 323",Bráz de Pina,4,Escola Municipal,3391-1950,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11351&cmd=load,{E5FA7668-24C5-4210-8BFB-FF348A9D8AE2},,431.001,EM Ary Barroso,4.20
431006,Escola Municipal São João Batista,"Pça. Laguna, 40",Cordovil,4,Escola Municipal,3351-4875,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11344&cmd=load,{E634B97D-B89C-462F-8D78-8232B1C3F410},30/12/2010 22:00,431.006,EM São João Batista,4.21
431007,Escola Municipal Embaixador Barros Hurtado,"Rua General Carvalho, 702",Cordovil,4,Escola Municipal,3351-7756,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11343&cmd=load,{FAB61AAC-D1D2-4E96-9B4A-E7477C4AE1CA},,431.007,EM Embaix. Barros Hurtado,4.21
411036,Escola Municipal F. J. Oliveira Viana,"Av. Schultz Wenck, S/Nº",Cordovil,4,Escola Municipal,2485-2872,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11339&cmd=load,{E29B6756-030A-4524-B280-A07D0126A173},,411.036,EM F. J. Oliveira Viana,4.14
431011,Escola Municipal Raul Pederneiras,"Rua Ponto Chique, 42 - Cidade Alta",Cordovil,4,Escola Municipal,2485-1433,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11338&cmd=load,{17B63D27-EB68-49BF-9977-847CD738DE2B},,431.011,EM Raul Pederneiras,4.22
431014,Escola Municipal Ministro Lafayette de Andrade,"Rua Poço Central, S/Nº - Cidade Alta",Cordovil,4,Escola Municipal,2485-1377,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11335&cmd=load,{B4990BCF-C4B8-4BB2-9CC1-A8EA0783F9C2},,431.014,EM Ministro Lafayette de Andrade,4.22
431019,Escola Municipal Jorge de Gouveia,"Rua Gregório de Matos, L 3, Q. 9",Vigário Geral,4,Escola Municipal,3361-9493,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11330&cmd=load,{2B33404B-6585-40F5-A20D-194B0622F295},,431.019,EM Jorge de Gouveia,4.24
431027,Escola Municipal Zélia Braune,"Rua George Bizet, S/Nº",Jardim America,4,Escola Municipal,3346-4552,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11569&cmd=load,{7F01F00B-ACDD-441C-8584-3E6DE6AF04EB},,431.027,EM Zélia Braune,4.26
410026,Escola Municipal Professora Maria de Cerqueira e Silva,"Rua Leopoldo Bulhões, 800",Manguinhos,4,Escola Municipal,3860-7390,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11288&cmd=load,{E89906C4-6943-4070-A371-FF800810165A},,410.026,EM Profª Mª de Cerqueira e Silva,4.3
1019211,CIEP Major Manuel Gomes Archer,"Rua Cabo Saulo Vasconcelos, S/Nº - Palmares",Paciência,10,CIEP,2413-6076,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11780&cmd=load,{A21D38C4-A129-4CA9-B48B-07B0B60FD070},,1.019.211,CIEP Maj. Manuel Gomes Archer,10.3
430001,Escola Municipal Professor Josué de Castro,"Av. Brasil, 4.040 - Rua 6, S/Nº",Maré,4,Escola Municipal,3104-7747,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=11591&cmd=load,{CB72C134-D654-48D1-8307-0E5B004F95FF},,430.001,EM Prof° Josué de Castro,4.4
514001,Escola Municipal Desembargador Montenegro,"Estr. Vicente de Carvalho, 1.086",Vila Kosmos,5,Escola Municipal,3351-7705,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10912&cmd=load,{9A448A5E-3624-4B78-A6CF-DBEDBEA5FDD4},,514.001,EM Des. Montenegro,5.1
514003,Escola Municipal Maestro Pixinguinha,"Rua Anabes, 50",Vila Kosmos,5,Escola Municipal,2482-9875,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10914&cmd=load,{423D2C9B-184E-4A2A-AF7C-FADB62B934A0},,514.003,EM Maestro Pixinguinha,5.1
514007,Escola Municipal Albert Sabin,"Pça. Paulo Setubal, 27",Vila da Penha,5,Escola Municipal,3391-0768,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10918&cmd=load,{FD7A84CF-1FCA-4404-ACF9-33DC27DF5507},,514.007,EM Albert Sabin,5.2
514008,Escola Municipal Maria Baptistina Duffles Teixeira Lott,"Rua Ponta Porã, 479",Vista Alegre,5,Escola Municipal,3391-0383,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10919&cmd=load,{528FBDB6-50D5-4FEA-A75B-C215DF94A2B2},,514.008,EM Mª Baptistina Duffles Teixeira Lott,5.3
514011,Escola Municipal Alfredo de Paula Freitas,"Rua Gustavo de Andrade, 290",Irajá,5,Escola Municipal,3371-9433,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10922&cmd=load,{10833357-B6D5-4CCB-B828-DC3F55EDBFB8},,514.011,EM Alfredo de Paula Freitas,5.3
514015,Escola Municipal Barcelona,"Rua Gustavo Martins, 67",Irajá,5,Escola Municipal,2482-9975,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10926&cmd=load,{78A7A899-08E5-4E32-A445-7A33C8D856DA},,514.015,EM Barcelona,5.2
514018,Escola Municipal Rodrigo Otávio Filho,"Rua Marambaia, 408",Irajá,5,Escola Municipal,3391-1307,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10929&cmd=load,{1F0FA3AB-0E22-4F1C-B15A-8AA2E7A8E324},,514.018,EM Rodrigo Otávio Filho,5.8
514019,Escola Municipal Rosa Bettiato Záttera,"Rua Santo Apiano, 247",Irajá,5,Escola Municipal,3391-5231,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10930&cmd=load,{2DACC911-89B2-4B32-8939-2146414C621E},,514.019,EM Rosa Bettiato Záttera,5.8
514022,Escola Municipal Mário Paulo de Brito,"Rua São Leonardo, 51",Irajá,5,Escola Municipal,3371-8988,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10933&cmd=load,{A6224CF7-4B85-4F54-B753-015C7B43645D},,514.022,EM Mário Paulo de Brito,5.3
514023,Escola Municipal Gaspar Vianna,"Rua Heron Domingues, 122",Irajá,5,Escola Municipal,3371-1800,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10934&cmd=load,{2A9DDCC4-A03A-4571-8244-36EECA0B5064},,514.023,EM Gaspar Vianna,5.3
206010,Escola Municipal Capistrano de Abreu,"Rua Pacheco Leão, 984",Jardim Botânico,2,Escola Municipal,2294-6498,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10829&cmd=load,{0C0B5CC7-912D-4E30-BC1B-1ECE24C47FF9},,206.010,EM Capistrano de Abreu,2.6
206017,Escola Municipal Artur Ramos,"Rua Marques de São Vicente, 147",Gávea,2,Escola Municipal,2274-5698,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10836&cmd=load,{06908E57-802E-4E69-8442-12D5F92015C5},,206.017,EM Artur Ramos,2.6
206019,Escola Municipal Christiano Hamann,"Rua Duque Estrada, 20",Gávea,2,Escola Municipal,2274-6899,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10838&cmd=load,{0C138560-36E0-4236-B7C0-43DA7EBEC5B1},,206.019,EM Christiano Hamann,2.6
206016,Escola Municipal Júlio de Castilhos,"Pça. Santos Dumont, 96",Gávea,2,Escola Municipal,2274-5496,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10835&cmd=load,{E2DF570D-F963-4ABF-9657-4818EC0FEE9B},,206.016,EM Júlio de Castilhos,2.6
206022,Escola Municipal Lúcia Miguel Pereira,"Rua Martagão Gesteira, S/Nº",São Conrado,2,Escola Municipal,3322-3454,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10841&cmd=load,{57D4E474-275F-49BC-9D5A-7EF1DD784945},,206.022,EM Lúcia Miguel Pereira,2.10
205001,Escola Municipal São Tomás de Aquino,"Pça. Almirante Júlio de Noronha, 40",Leme,2,Escola Municipal,2275-1698,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10810&cmd=load,{CEB4ED2C-8AE2-4ABC-84E9-611A26CD7E78},,205.001,EM São Tomás de Aquino,2.3
205004,Escola Municipal Doutor Cocio Barcellos,"Rua Barão de Ipanema, 34",Copacabana,2,Escola Municipal,2236-7422,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10813&cmd=load,{C94FC690-246C-4FFD-8148-518B9CB91D78},,205.004,EM Dr. Cocio Barcellos,2.4
206004,Escola Municipal Castelnuovo,"Rua Francisco Otaviano, 105",Ipanema,2,Escola Municipal,2523-8947,http://webapp.sme.rio.rj.gov.br/jcartela/publico/pesquisa.do?idSetor=10823&cmd=load,{79698740-90FE-410B-AC90-78ED79B4C402},,206.004,EM Castelnuovo,2.4
